@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.RemoveUseless-M50.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
0.850298,0.757344,0.711538,0.62173,0.415385,0.721448,0.188776,0.190661,0.37301,0.245307,0.759748,0.898204,0.871287,Baja
0.856286,0.756066,0.557692,0.577465,0.479487,0.718663,0.280612,0.245136,0.290657,0.215269,0.750943,0.922156,0.861386,Baja
0.862275,0.726692,0.576923,0.537223,0.623077,0.637883,0.311224,0.299611,0.160554,0.196496,0.730818,0.922156,0.891089,Baja
0.880238,0.694764,0.788462,0.460765,0.694872,0.498607,0.382653,0.33463,0.142561,0.133917,0.709434,0.898204,0.891089,Media
0.922155,0.660281,0.865385,0.509054,0.74359,0.445682,0.505102,0.455253,0.181315,0.202753,0.660377,0.904192,0.871287,Media
0.91018,0.671775,0.846154,0.589537,0.702564,0.559889,0.392857,0.346304,0.229066,0.237797,0.657862,0.934132,0.861386,Media
0.928143,0.696041,0.788462,0.615694,0.68718,0.629526,0.413265,0.365759,0.258131,0.221527,0.689308,0.898204,0.861386,Media
0.91018,0.715198,0.903846,0.571429,0.682051,0.518106,0.367347,0.322957,0.425606,0.335419,0.715723,0.934132,0.881188,Media
0.934132,0.749681,0.846154,0.54326,0.68718,0.526462,0.362245,0.307393,0.488581,0.377972,0.74717,0.934132,0.871287,Media
0.964072,0.795658,0.846154,0.515091,0.666667,0.551532,0.331633,0.29572,0.425606,0.401752,0.778616,0.958084,0.871287,Media
0.952095,0.83908,0.884615,0.557344,0.702564,0.557103,0.423469,0.365759,0.37301,0.299124,0.827673,0.976048,0.881188,Media
0.922155,0.873563,0.961538,0.537223,0.730769,0.529248,0.357143,0.311284,0.258131,0.326658,0.871698,0.964072,0.871287,Media
0.928143,0.905492,0.923077,0.54326,0.705128,0.545961,0.397959,0.357977,0.32872,0.279099,0.901887,0.952096,0.861386,Media
0.916166,0.942529,0.961538,0.517103,0.692308,0.537604,0.413265,0.365759,0.290657,0.290363,0.939623,0.922156,0.871287,Media
0.916166,0.965517,1,0.555332,0.669231,0.573816,0.397959,0.342412,0.290657,0.290363,0.961006,0.928144,0.861386,Baja
0.898203,0.974457,1,0.585513,0.587179,0.604457,0.260204,0.252918,0.258131,0.265332,0.966038,0.928144,0.861386,Baja
0.898201,0.968072,1,0.605634,0.594872,0.601671,0.321429,0.284047,0.32872,0.279099,0.958491,0.886228,0.871287,Baja
0.916166,0.952746,1,0.635815,0.623077,0.601671,0.362245,0.326848,0.32872,0.226533,0.938365,0.91018,0.871287,Media
0.946106,0.91954,0.980769,0.706237,0.610256,0.665738,0.352041,0.322957,0.290657,0.267835,0.90566,0.952096,0.881188,Media
0.934132,0.863346,0.980769,0.72837,0.55641,0.688022,0.423469,0.365759,0.181315,0.198999,0.856604,0.97006,0.871287,Media
0.91018,0.836526,1,0.742455,0.446154,0.768802,0.494898,0.431907,0.258131,0.267835,0.822642,0.94012,0.871287,Media
0.892215,0.812261,0.961538,0.672032,0.41282,0.849582,0.280612,0.249027,0.290657,0.289111,0.805031,0.934132,0.871287,Media
0.898203,0.796935,0.865385,0.684105,0.402564,0.805014,0.397959,0.33463,0.290657,0.269086,0.793711,0.91018,0.871287,Media
0.862273,0.748404,0.980769,0.637827,0.482051,0.740947,0.290816,0.249027,0.258131,0.266583,0.755975,0.928144,0.881188,Baja
0.874251,0.698595,0.961538,0.561368,0.453846,0.442897,0.045918,0.050584,0.290657,0.259074,0.71195,0.892216,0.881188,Baja
0.922153,0.66539,0.826923,0.527163,0.341026,0.899721,0.127551,0.105058,0.258131,0.299124,0.681761,0.904192,0.881188,Baja
0.958083,0.652618,0.75,0.533199,0.346154,0.002786,0.193878,0.167315,0.290657,0.259074,0.675472,0.904192,0.90099,Baja
0.91018,0.643678,0.903846,0.533199,0.358974,0.877437,0.178571,0.155642,0.290657,0.352941,0.657862,0.928144,0.90099,Baja
0.904192,0.628352,0.961538,0.517103,0.346154,0.991643,0.255102,0.237354,0.32872,0.382979,0.644025,0.886228,0.90099,Baja
0.916166,0.619413,0.903846,0.513078,0.376923,0.966574,0.173469,0.14786,0.290657,0.340426,0.627673,0.94012,0.920792,Baja
0.928143,0.610473,0.807692,0.450704,0.34359,0.183844,0.22449,0.194553,0.488581,0.403004,0.626415,0.958084,0.970297,Baja
0.928143,0.619413,0.846154,0.400402,0.294872,0.133705,0.326531,0.291829,0.32872,0.269086,0.638994,0.946108,0.940594,Media
0.922155,0.623244,0.884615,0.452716,0.241026,0.027855,0.234694,0.198444,0.20346,0.260325,0.651572,0.958084,0.930693,Baja
0.982035,0.627075,0.730769,0.509054,0.205128,0.958217,0.367347,0.315175,0.290657,0.226533,0.641509,0.97006,0.920792,Media
0.982033,0.634738,0.692308,0.541247,0.253846,0.986072,0.326531,0.272374,0.37301,0.28786,0.642767,0.994012,0.940594,Media
0.946106,0.633461,0.788462,0.545272,0.330769,0.97493,0.178571,0.151751,0.290657,0.36796,0.647799,0.97006,0.940594,Baja
0.922155,0.632184,0.846154,0.503018,0.407692,0.270195,0.270408,0.241245,0.290657,0.342929,0.645283,0.97006,0.930693,Baja
0.904192,0.637292,0.884615,0.472837,0.346154,0.119777,0.377551,0.319066,0.290657,0.168961,0.649057,0.928144,0.930693,Media
0.958083,0.643678,0.673077,0.470825,0.323077,0.022284,0.357143,0.311284,0.37301,0.252816,0.625157,0.88024,0.930693,Baja
0.922155,0.659004,0.75,0.422535,0.310256,0.139276,0.285714,0.252918,0.32872,0.291615,0.666667,0.928144,0.930693,Media
0.922153,0.65645,0.807692,0.448692,0.266667,0.128134,0.392857,0.338521,0.290657,0.2403,0.675472,0.952096,0.920792,Media
0.934132,0.671775,0.769231,0.458753,0.276923,0.064067,0.403061,0.338521,0.125952,0.175219,0.690566,0.946108,0.930693,Baja
0.958083,0.680715,0.75,0.507042,0.269231,0.94429,0.346939,0.303502,0.160554,0.135169,0.693082,0.964072,0.940594,Baja
0.922155,0.697318,0.846154,0.557344,0.320513,0.916435,0.239796,0.22179,0.635294,0.185232,0.704403,0.958084,0.950495,Baja
0.928143,0.704981,0.788462,0.615694,0.320513,0.857939,0.346939,0.29572,0.635294,0.116395,0.71195,0.958084,0.940594,Baja
0.916166,0.717752,0.692308,0.615694,0.392308,0.816156,0.27551,0.252918,0.062976,0.078849,0.718239,0.94012,0.930693,Baja
0.94012,0.722861,0.673077,0.653924,0.412821,0.785515,0.280612,0.237354,0.097578,0.085106,0.718239,0.952096,0.940594,Baja
0.892215,0.740741,0.769231,0.643863,0.41282,0.832869,0.357143,0.319066,0.062976,0.077597,0.728302,0.958084,0.940594,Baja
0.88024,0.729246,0.769231,0.651911,0.417949,0.832869,0.362245,0.315175,0.160554,0.158949,0.732075,0.952096,0.950495,Baja
0.934132,0.747126,0.615385,0.641851,0.397436,0.844011,0.367347,0.330739,0.229066,0.163955,0.744654,0.958084,0.960396,Baja
0.952093,0.753512,0.673077,0.647887,0.417949,0.818942,0.316327,0.280156,0.258131,0.211514,0.753459,0.97006,0.950495,Baja
0.904192,0.762452,0.846154,0.591549,0.428205,0.827298,0.244898,0.210117,0.229066,0.157697,0.769811,0.958084,0.960396,Baja
0.904192,0.770115,0.788462,0.571429,0.461538,0.763231,0.19898,0.171206,0.20346,0.291615,0.767296,0.946108,0.950495,Baja
0.916166,0.757344,0.807692,0.486922,0.566667,0.601671,0.137755,0.128405,0.425606,0.256571,0.769811,0.94012,0.950495,Baja
0.928143,0.734355,0.846154,0.468813,0.682051,0.479109,0.295918,0.252918,0.488581,0.332916,0.744654,0.958084,0.970297,Media
0.898203,0.694764,0.961538,0.480885,0.697436,0.423398,0.408163,0.354086,0.488581,0.305382,0.713208,0.91018,0.960396,Media
0.916166,0.66539,0.961538,0.54326,0.615385,0.626741,0.290816,0.249027,0.258131,0.26408,0.665409,0.94012,0.950495,Media
0.928143,0.646232,0.923077,0.587525,0.548718,0.562674,0.127551,0.120623,0.488581,0.332916,0.650314,0.946108,0.960396,Baja
0.94012,0.636015,0.923077,0.67002,0.476923,0.807799,0.270408,0.280156,0.229066,0.260325,0.636478,0.946108,0.970297,Media
0.94012,0.627075,0.846154,0.708249,0.45641,0.766017,0.397959,0.36965,0.488581,0.32791,0.632704,0.928144,0.970297,Media
0.892215,0.618135,0.923077,0.7666,0.420513,0.771588,0.489796,0.428016,0.20346,0.242804,0.618868,0.976048,0.970297,Moderada
0.910178,0.627075,0.769231,0.784708,0.451282,0.785515,0.571429,0.544747,0.290657,0.330413,0.618868,0.97006,0.960396,Moderada
0.916166,0.64751,0.692308,0.7666,0.476923,0.777159,0.515306,0.478599,0.37301,0.361702,0.631447,0.976048,0.960396,Media
0.886226,0.648787,0.846154,0.720322,0.497436,0.754875,0.443878,0.392996,0.290657,0.31164,0.638994,0.958084,0.960396,Media
0.88024,0.648787,0.826923,0.726358,0.497436,0.760446,0.459184,0.416342,0.290657,0.266583,0.640252,0.958084,0.950495,Media
0.904192,0.65645,0.769231,0.68008,0.520513,0.754875,0.397959,0.346304,0.290657,0.296621,0.646541,0.958084,0.940594,Media
0.928143,0.648787,0.788462,0.619718,0.617949,0.688022,0.372449,0.315175,0.32872,0.337922,0.641509,0.958084,0.950495,Media
0.898203,0.614304,0.846154,0.655936,0.45641,0.738162,0.285714,0.249027,0.37301,0.331665,0.613836,0.832335,0.940594,Media
0.868263,0.650064,0.730769,0.724346,0.341026,0.816156,0.535714,0.463035,0.32872,0.290363,0.63522,0.94012,0.940594,Media
0.910178,0.698595,0.730769,0.736419,0.415385,0.802228,0.438776,0.373541,0.32872,0.314143,0.684277,0.946108,0.940594,Media
0.94012,0.734355,0.576923,0.732394,0.441026,0.788301,0.428571,0.400778,0.37301,0.331665,0.716981,0.976048,0.940594,Media
0.91018,0.756066,0.576923,0.649899,0.492308,0.754875,0.352041,0.322957,0.37301,0.335419,0.739623,0.958084,0.940594,Media
0.880238,0.750958,0.692308,0.559356,0.566667,0.707521,0.270408,0.229572,0.32872,0.340426,0.755975,0.946108,0.940594,Media
0.892215,0.713921,0.923077,0.444668,0.666667,0.498607,0.270408,0.245136,0.37301,0.317897,0.734591,0.934132,0.920792,Media
0.958083,0.607918,1,0.430583,0.728205,0.29805,0.591837,0.513619,0.32872,0.181477,0.649057,0.862275,0.920792,Media
0.958083,0.505747,1,0.639839,0.735897,0.5961,0.540816,0.490272,0.258131,0.202753,0.527044,0.982036,0.930693,Media
0.928143,0.455939,0.923077,0.774648,0.451282,0.70195,0.443878,0.400778,0.290657,0.277847,0.427673,0.928144,0.920792,Moderada
0.91018,0.57599,0.576923,0.899396,0.315385,0.824513,0.811224,0.774319,0.258131,0.36796,0.515723,0.916168,0.90099,MuyAlta
0.874251,0.639847,0.461538,0.841046,0.45641,0.791086,0.765306,0.673152,0.425606,0.480601,0.611321,0.898204,0.871287,MuyAlta
0.862273,0.678161,0.5,0.82495,0.451282,0.760446,0.714286,0.661479,0.488581,0.478098,0.63522,0.898204,0.861386,MuyAlta
0.886226,0.698595,0.615385,0.843058,0.410256,0.779944,0.637755,0.610895,0.488581,0.500626,0.675472,0.922156,0.831683,Moderada
0.892215,0.748404,0.596154,0.726358,0.35641,0.796657,0.571429,0.51751,0.488581,0.470588,0.724528,0.928144,0.841584,Moderada
0.952095,0.810983,0.442308,0.665996,0.330769,0.883008,0.423469,0.404669,0.488581,0.501877,0.796226,0.916168,0.851485,Moderada
0.874251,0.855683,0.596154,0.581489,0.369231,0.852368,0.158163,0.143969,0.37301,0.463079,0.847799,0.892216,0.851485,Media
0.814371,0.89272,0.596154,0.533199,0.448718,0.749304,0.102041,0.097276,0.32872,0.339174,0.886792,0.886228,0.851485,Baja
0.856286,0.908046,0.596154,0.49497,0.592308,0.615599,0.178571,0.155642,0.32872,0.360451,0.906918,0.916168,0.841584,Baja
0.898203,0.891443,0.730769,0.503018,0.689744,0.557103,0.413265,0.361868,0.425606,0.193992,0.896855,0.916168,0.861386,Baja
0.916166,0.860792,0.865385,0.50503,0.75641,0.529248,0.438776,0.40856,0.20346,0.214018,0.861635,0.922156,0.841584,Media
0.964072,0.817369,0.865385,0.539235,0.807692,0.526462,0.530612,0.474708,0.290657,0.274093,0.81761,0.94012,0.841584,Moderada
0.988021,0.776501,0.884615,0.567404,0.784615,0.545961,0.596939,0.544747,0.258131,0.339174,0.768553,1,0.831683,Moderada
1,0.747126,0.903846,0.617706,0.735897,0.579387,0.52551,0.486381,0.544637,0.439299,0.72956,0.97006,0.841584,Moderada
0.952095,0.719029,0.923077,0.633803,0.646154,0.657382,0.408163,0.361868,0.425606,0.401752,0.715723,0.934132,0.841584,Moderada
0.922155,0.713921,0.942308,0.645875,0.55641,0.682451,0.295918,0.276265,0.587543,0.483104,0.706918,0.934132,0.831683,Moderada
0.892215,0.704981,0.846154,0.597585,0.525641,0.657382,0.357143,0.330739,0.488581,0.443054,0.700629,0.928144,0.831683,Media
0.880238,0.711367,0.903846,0.609658,0.479487,0.690808,0.316327,0.291829,0.544637,0.404255,0.704403,0.922156,0.841584,Media
0.88024,0.704981,0.903846,0.531187,0.558974,0.662953,0.22449,0.202335,0.488581,0.444305,0.700629,0.916168,0.821782,Media
0.898201,0.67433,0.961538,0.470825,0.597436,0.598886,0.229592,0.194553,0.488581,0.430538,0.691824,0.91018,0.841584,Baja
0.91018,0.634738,0.980769,0.45674,0.51282,0.317549,0.229592,0.198444,0.488581,0.345432,0.646541,0.874251,0.821782,Media
0.862275,0.614304,1,0.61167,0.512821,0.952646,0.530612,0.459144,0.425606,0.209011,0.603774,0.844311,0.851485,Baja
0.838323,0.619413,1,0.599598,0.520513,0.754875,0.168367,0.151751,0.488581,0.30413,0.63522,0.856287,0.841584,Media
0.8503,0.58493,1,0.470825,0.617949,0.479109,0.331633,0.280156,0.32872,0.331665,0.603774,0.904192,0.861386,Media
0.862275,0.546616,1,0.531187,0.646154,0.428969,0.5,0.459144,0.229066,0.210263,0.543396,0.892216,0.861386,Moderada
0.868263,0.561941,0.903846,0.71831,0.566667,0.732591,0.678571,0.599222,0.32872,0.275344,0.527044,0.88024,0.811881,Media
0.8503,0.57599,0.769231,0.633803,0.648718,0.654596,0.413265,0.36965,0.290657,0.321652,0.567296,0.898204,0.762376,Media
0.850298,0.551724,0.75,0.549296,0.741026,0.593315,0.387755,0.377432,0.290657,0.317897,0.552201,0.898204,0.752475,Media
0.91018,0.501916,0.673077,0.509054,0.658974,0.537604,0.326531,0.284047,0.544637,0.382979,0.520755,0.898204,0.752475,Moderada
0.868263,0.461047,0.826923,0.617706,0.564103,0.660167,0.244898,0.237354,0.635294,0.516896,0.484277,0.838323,0.80198,Moderada
0.832335,0.448276,0.826923,0.635815,0.55641,0.718663,0.107143,0.108949,0.587543,0.55194,0.466667,0.850299,0.792079,Moderada
0.814371,0.455939,0.865385,0.653924,0.489744,0.710306,0.214286,0.202335,0.635294,0.594493,0.464151,0.850299,0.841584,Moderada
0.856286,0.500639,0.692308,0.655936,0.448718,0.818942,0.239796,0.210117,0.587543,0.56821,0.498113,0.868263,0.851485,Moderada
0.892215,0.528736,0.634615,0.674044,0.448718,0.75766,0.265306,0.245136,0.689273,0.565707,0.530818,0.892216,0.861386,Moderada
0.832335,0.554278,0.711538,0.649899,0.376923,0.774373,0.234694,0.272374,0.544637,0.57572,0.553459,0.862275,0.821782,Media
0.808383,0.586207,0.480769,0.641851,0.353846,0.805014,0.438776,0.400778,0.425606,0.385482,0.578616,0.850299,0.80198,Media
0.802395,0.636015,0.346154,0.597586,0.292308,0.866295,0.239796,0.206226,0.488581,0.478098,0.627673,0.820359,0.821782,Media
0.832335,0.684547,0.365385,0.597586,0.315385,0.924791,0.403061,0.357977,0.488581,0.387985,0.679245,0.844311,0.851485,Media
0.796406,0.727969,0.557692,0.595573,0.320513,0.899721,0.311224,0.272374,0.488581,0.410513,0.734591,0.838323,0.841584,Media
0.802395,0.772669,0.538462,0.623742,0.335897,0.81337,0.30102,0.280156,0.488581,0.499374,0.767296,0.838323,0.841584,Media
0.820358,0.805875,0.519231,0.591549,0.330769,0.846797,0.280612,0.252918,0.544637,0.540676,0.798742,0.838323,0.831683,Media
0.832335,0.833972,0.576923,0.627767,0.369231,0.835655,0.316327,0.284047,0.488581,0.458073,0.823899,0.862275,0.861386,Media
0.802393,0.853129,0.576923,0.555332,0.379487,0.89415,0.19898,0.190661,0.425606,0.436796,0.846541,0.850299,0.841584,Media
0.790418,0.854406,0.5,0.549296,0.535897,0.707521,0.25,0.22179,0.425606,0.366708,0.85283,0.856287,0.831683,Baja
0.802395,0.827586,0.538462,0.515091,0.610256,0.559889,0.260204,0.225681,0.37301,0.315394,0.841509,0.856287,0.831683,Baja
0.84431,0.802043,0.576923,0.503018,0.705128,0.529248,0.382653,0.33463,0.20346,0.192741,0.805031,0.874251,0.841584,Media
0.81437,0.729246,0.557692,0.448692,0.823077,0.473538,0.556122,0.486381,0.142561,0.175219,0.74717,0.886228,0.831683,Moderada
0.88024,0.657727,0.653846,0.418511,0.933333,0.487465,0.69898,0.645914,0.32872,0.366708,0.672956,0.91018,0.831683,MuyAlta
0.904192,0.568327,0.923077,0.402414,0.894872,0.456825,0.780612,0.747082,0.544637,0.534418,0.593711,0.88024,0.821782,MuyAlta
0.922153,0.443167,0.961538,0.368209,0.866667,0.423398,0.836735,0.766537,0.587543,0.583229,0.47044,0.874251,0.811881,MuyAlta
0.868263,0.335888,1,0.515091,0.758974,0.512535,0.586735,0.55642,0.635294,0.619524,0.334591,0.922156,0.762376,MuyAlta
0.766466,0.384419,0.826923,0.774648,0.402564,0.752089,0.515306,0.455253,0.587543,0.623279,0.388679,0.778443,0.792079,MuyAlta
0.778443,0.461047,0.461538,0.706237,0.510256,0.67688,0.357143,0.342412,0.587543,0.588235,0.441509,0.814371,0.762376,Moderada
0.76048,0.494253,0.557692,0.61167,0.592308,0.699164,0.377551,0.36965,0.425606,0.49562,0.483019,0.844311,0.772277,Moderada
0.790418,0.514687,0.557692,0.629779,0.533333,0.704735,0.306122,0.276265,0.488581,0.570713,0.514465,0.808383,0.752475,Moderada
0.766466,0.541507,0.673077,0.676056,0.535897,0.704735,0.352041,0.29572,0.587543,0.426783,0.54717,0.826347,0.732673,Moderada
0.802395,0.573436,0.596154,0.631791,0.576923,0.665738,0.285714,0.264591,0.544637,0.516896,0.578616,0.820359,0.742574,Moderada
0.826346,0.601533,0.634615,0.559356,0.646154,0.593315,0.265306,0.229572,0.488581,0.434293,0.602516,0.802395,0.732673,Media
0.81437,0.592593,0.538462,0.519115,0.671795,0.445682,0.316327,0.284047,0.544637,0.451815,0.601258,0.766467,0.712871,Moderada
0.784431,0.597701,0.480769,0.633803,0.597436,0.643454,0.494898,0.478599,0.488581,0.469337,0.593711,0.754491,0.722772,Media
0.778443,0.633461,0.346154,0.643863,0.482051,0.740947,0.336735,0.280156,0.488581,0.406758,0.618868,0.766467,0.712871,Media
0.796406,0.667944,0.25,0.613682,0.458974,0.738162,0.280612,0.256809,0.488581,0.460576,0.655346,0.820359,0.722772,Media
0.802393,0.681992,0.384615,0.595573,0.479487,0.743733,0.158163,0.14786,0.425606,0.377972,0.68805,0.796407,0.693069,Media
0.772453,0.693487,0.557692,0.567404,0.505128,0.534819,0.040816,0.042802,0.37301,0.475594,0.701887,0.784431,0.712871,Media
0.808381,0.692209,0.384615,0.545272,0.535897,0.543175,0.158163,0.140078,0.425606,0.434293,0.696855,0.814371,0.693069,Media
0.79042,0.67433,0.403846,0.527163,0.489744,0.593315,0.005102,0.015564,0.37301,0.459324,0.67673,0.814371,0.732673,Media
0.742513,0.664112,0.5,0.565392,0.523077,0.598886,0.214286,0.175097,0.425606,0.494368,0.657862,0.682635,0.70297,Media
0.718561,0.657727,0.673077,0.647887,0.476923,0.810585,0.346939,0.303502,0.37301,0.341677,0.656604,0.736527,0.70297,Baja
0.718561,0.679438,0.403846,0.649899,0.430769,0.849582,0.285714,0.264591,0.903806,0.337922,0.671698,0.694611,0.683168,Baja
0.73054,0.708812,0.384615,0.674044,0.423077,0.785515,0.265306,0.287938,0.160554,0.220275,0.703145,0.730539,0.693069,Baja
0.712575,0.726692,0.576923,0.595573,0.553846,0.643454,0.336735,0.357977,0.903806,0.324155,0.722013,0.718563,0.693069,Media
0.712575,0.722861,0.673077,0.545272,0.607692,0.598886,0.295918,0.256809,0.290657,0.337922,0.732075,0.748503,0.683168,Baja
0.754489,0.717752,0.653846,0.480885,0.576923,0.376045,0.178571,0.151751,0.425606,0.341677,0.733333,0.694611,0.673267,Baja
0.76048,0.716475,0.576923,0.466801,0.466667,0.103064,0.107143,0.097276,0.290657,0.369212,0.740881,0.718563,0.683168,Baja
0.748503,0.736909,0.634615,0.434608,0.379487,0.16156,0.239796,0.210117,0.32872,0.392991,0.759748,0.772455,0.693069,Media
0.748503,0.775223,0.692308,0.426559,0.253846,0.075209,0.372449,0.322957,0.425606,0.39174,0.789937,0.784431,0.683168,Media
0.778441,0.819923,0.557692,0.386318,0.192308,0.05571,0.433673,0.389105,0.488581,0.285357,0.832704,0.796407,0.673267,Media
0.78443,0.858238,0.403846,0.428571,0.179487,0.038997,0.423469,0.361868,0.20346,0.209011,0.87044,0.796407,0.673267,Media
0.748503,0.897829,0.596154,0.466801,0.192308,0.972145,0.336735,0.291829,0.425606,0.235294,0.903145,0.754491,0.663366,Baja
0.718563,0.904215,0.557692,0.571429,0.225641,0.952646,0.346939,0.319066,0.425606,0.249061,0.91195,0.760479,0.673267,Baja
0.724551,0.909323,0.519231,0.589537,0.271795,0.841226,0.362245,0.315175,0.142561,0.196496,0.90566,0.766467,0.673267,Baja
0.796406,0.888889,0.442308,0.635815,0.297436,0.91922,0.362245,0.330739,0.181315,0.221527,0.884277,0.790419,0.663366,Baja
0.802395,0.87484,0.538462,0.579477,0.274359,0.916435,0.362245,0.311284,0.290657,0.177722,0.87673,0.778443,0.663366,Baja
0.82036,0.864623,0.557692,0.496982,0.233333,0.997214,0.193878,0.175097,0.229066,0.245307,0.87673,0.760479,0.673267,Baja
0.838323,0.8659,0.423077,0.452716,0.253846,0.058496,0.265306,0.241245,0.20346,0.170213,0.885535,0.778443,0.653465,Baja
0.84431,0.855683,0.269231,0.470825,0.261538,0.030641,0.27551,0.229572,0.229066,0.162703,0.867925,0.808383,0.663366,Media
0.748501,0.833972,0.365385,0.448692,0.261539,0.013928,0.219388,0.190661,0.37301,0.330413,0.851572,0.754491,0.653465,Baja
0.724551,0.799489,0.326923,0.482897,0.364103,0.119777,0.117347,0.101167,0.229066,0.31164,0.810063,0.742515,0.673267,Baja
0.748503,0.775223,0.288462,0.474849,0.469231,0.342618,0.107143,0.089494,0.20346,0.307885,0.78239,0.760479,0.722772,Baja
0.766466,0.715198,0.326923,0.442656,0.651282,0.37883,0.336735,0.287938,0.488581,0.310388,0.72956,0.784431,0.722772,Baja
0.766466,0.652618,0.673077,0.39839,0.728205,0.43454,0.428571,0.392996,0.085121,0.157697,0.679245,0.790419,0.732673,Moderada
0.79042,0.568327,0.961538,0.386318,0.723077,0.415042,0.469388,0.416342,0.425606,0.355444,0.602516,0.790419,0.722772,Moderada
0.814371,0.503193,1,0.400402,0.587179,0.348189,0.423469,0.365759,0.544637,0.425532,0.559748,0.766467,0.722772,Media
0.754491,0.473819,1,0.424547,0.492308,0.29805,0.346939,0.299611,0.32872,0.375469,0.538365,0.706587,0.722772,Moderada
0.760478,0.480204,0.923077,0.420523,0.328205,0.183844,0.515306,0.470817,0.425606,0.380476,0.52956,0.730539,0.722772,Moderada
0.772455,0.501916,0.826923,0.44668,0.171795,0.05571,0.566327,0.513619,0.488581,0.475594,0.543396,0.730539,0.722772,MuyAlta
0.796406,0.551724,0.673077,0.406439,0.112821,0.077994,0.617347,0.536965,0.635294,0.460576,0.588679,0.748503,0.722772,Moderada
0.790418,0.60281,0.653846,0.476861,0.161538,0.061281,0.418367,0.404669,0.425606,0.473091,0.638994,0.790419,0.712871,Moderada
0.73054,0.664112,0.692308,0.515091,0.269231,0.963788,0.260204,0.225681,0.37301,0.420526,0.67673,0.760479,0.712871,Media
0.724551,0.675607,0.538462,0.567404,0.305128,0.980501,0.209184,0.190661,0.425606,0.40801,0.686792,0.748503,0.712871,Media
0.736526,0.711367,0.519231,0.625755,0.328205,0.846797,0.306122,0.272374,0.32872,0.36796,0.710692,0.748503,0.712871,Media
0.796406,0.733078,0.519231,0.647887,0.353846,0.827298,0.367347,0.322957,0.32872,0.372966,0.720755,0.790419,0.712871,Media
0.772453,0.750958,0.615385,0.668008,0.364103,0.832869,0.392857,0.33463,0.32872,0.352941,0.743396,0.766467,0.712871,Media
0.73054,0.754789,0.711538,0.641851,0.369231,0.883008,0.377551,0.330739,0.290657,0.286608,0.74717,0.742515,0.70297,Media
0.754491,0.749681,0.5,0.625754,0.346154,0.855153,0.30102,0.264591,0.290657,0.245307,0.755975,0.742515,0.70297,Baja
0.76048,0.756066,0.288462,0.605634,0.320513,0.874652,0.260204,0.245136,0.290657,0.271589,0.757233,0.748503,0.712871,Baja
0.736526,0.756066,0.423077,0.525151,0.369231,0.930362,0.244898,0.214008,0.290657,0.241552,0.76478,0.736527,0.712871,Baja
0.718561,0.738186,0.519231,0.55332,0.325641,0.011142,0.27551,0.229572,0.229066,0.209011,0.754717,0.730539,0.70297,Baja
0.736526,0.744572,0.480769,0.523139,0.369231,0.050139,0.137755,0.136187,0.142561,0.168961,0.755975,0.724551,0.70297,Baja
0.76048,0.730524,0.288462,0.486922,0.320513,0.097493,0.204082,0.194553,0.425606,0.284105,0.749686,0.736527,0.722772,Baja
0.748503,0.725415,0.365385,0.426559,0.382051,0.256267,0.096939,0.108949,0.425606,0.185232,0.743396,0.676647,0.70297,Baja
0.712573,0.710089,0.480769,0.486922,0.3,0.139276,0.306122,0.284047,0.062976,0.140175,0.728302,0.766467,0.70297,Baja
0.73054,0.719029,0.365385,0.470825,0.317949,0.086351,0.321429,0.280156,0.160554,0.14393,0.728302,0.778443,0.693069,Baja
0.760478,0.717752,0.365385,0.501006,0.271795,0.994429,0.321429,0.268482,0.142561,0.131414,0.732075,0.766467,0.70297,Baja
0.742515,0.733078,0.288462,0.462777,0.282051,0.002786,0.280612,0.245136,0.229066,0.198999,0.742138,0.748503,0.693069,Baja
0.706586,0.731801,0.519231,0.496982,0.307692,0.02507,0.27551,0.233463,0.258131,0.222778,0.750943,0.724551,0.693069,Baja
0.718561,0.736909,0.403846,0.470825,0.341026,0.052925,0.27551,0.241245,1,0.296621,0.749686,0.730539,0.693069,Media
0.724551,0.742018,0.442308,0.492958,0.371795,0.997214,0.178571,0.167315,0.821453,0.505632,0.757233,0.742515,0.70297,Baja
0.700598,0.758621,0.307692,0.454728,0.430769,0.119777,0.178571,0.175097,0.821453,0.599499,0.76478,0.736527,0.693069,Media
0.694609,0.785441,0.326923,0.44668,0.425641,0.949861,0.035714,0.066148,0.750865,0.650814,0.793711,0.712575,0.693069,Media
0.706586,0.796935,0.25,0.414487,0.484615,0.348189,0.142857,0.151751,1,0.738423,0.808805,0.742515,0.693069,Media
0.718561,0.803321,0.269231,0.414487,0.453846,0.370474,0.173469,0.171206,0.903806,0.951189,0.816352,0.754491,0.70297,Media
