@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-V-R2,4,5,7,8,9,10,11,12,14-weka.filters.unsupervised.attribute.Remove-R4'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
99260,-7.299998,1.800002,5.1,11.43,7.87,993.5,6.4,MuyAlta
98940,-3.099998,3.400002,4.4,10.81,8.69,990.5,6.7,MuyAlta
98870,-1.099998,7.3,5.6,10.81,8.45,989.1,6.2,MuyAlta
99070,-1.799999,9.3,9.4,10.81,8.45,990,6.6,MuyAlta
99040,-5.199998,5.800002,10.7,11.43,8.1,990.4,6.6,Moderada
98620,-7.4,-1.7,8.8,11.43,7.35,989,6.8,Moderada
98280,-4.2,-6.7,9.5,11.43,7.05,984.3,6.5,Moderada
98410,1.900002,-5.199998,5.6,10.81,7.47,984.7,6.9,Moderada
98600,6.5,-4.699998,4.5,10.81,8.05,986.5,6.7,Moderada
99050,10.000002,-3.7,5.6,10.81,7.73,989.6,6.6,Media
99540,10.800003,-1.599998,6.7,10.81,7.11,993.1,6.6,Media
100090,7.900002,-1.599997,9,10.81,6.16,998.6,5.8,Media
100530,2.500001,0.3,5.6,10.81,6.44,1003.5,5.2,Media
100720,-3.299999,2.600002,2.4,9.09,6.74,1006.9,4.3,Media
100730,-7.699998,4.000001,5.9,10,6.58,1007.6,4.9,Media
100500,-12.399999,5.500001,11.7,12.12,5.19,1006.7,5.4,Moderada
100070,-15.3,3.5,14.6,11.43,6.16,1002.9,5.9,MuyAlta
99390,-19,3.9,17,12.9,7.07,998.3,6.5,MuyAlta
98820,-17.299999,6.4,19.5,10.81,7.22,991.4,6.9,MuyAlta
98360,-15.4,3.9,20.7,11.43,8.23,986.8,6.2,MuyAlta
98070,-8.2,6.6,18.6,11.43,8.75,980.4,5.7,MuyAlta
98290,-1.8,11.6,10.9,14.81,9.11,981.9,6.9,MuyAlta
98660,-4.599997,11.000002,12.2,11.43,8.57,986,7.1,MuyAlta
98820,-5.999999,4.9,9.7,11.43,7.96,988.6,7,Moderada
98700,-6.2,0.200002,9.4,12.12,8.02,988.6,6.5,Moderada
98240,-7.4,-6.1,9,13.79,7.48,983.8,6.5,Moderada
97650,-3.6,-7.199997,11.9,9.09,6.63,979.4,6.7,MuyAlta
97760,2.2,0.3,12.6,11.43,8.16,976.9,6.7,MuyAlta
98510,5.2,9.300003,6.2,13.79,9.56,981,6.3,MuyAlta
98900,-2.3,8.900002,10.3,11.43,7.85,988.6,6.4,Moderada
99020,-7.9,1.900002,8.6,12.12,7.48,991.1,6.8,Moderada
98720,-7.7,-2.999999,12.2,11.43,7.07,989.1,6.7,Moderada
98750,0.8,1.000002,10.8,10.81,6.62,987.9,6.8,Moderada
99130,4,5.800003,5.4,10,7.88,988.1,5.5,Moderada
99500,5.900002,8.200002,12,10,6.58,993.2,5.9,Moderada
99820,-0.3,6.900002,8.3,9.09,6.8,998.1,5.5,Moderada
99900,-6.699998,5.6,9.8,9.09,6.6,999.8,6.4,Moderada
99510,-14.999998,2,14.3,10,5.51,997.4,6.5,Moderada
98580,-20.299999,1.000002,18,7.69,6.18,990.4,6.8,MuyAlta
97710,-16.299999,1.6,22.5,10.81,7.48,980.3,6.3,MuyAlta
97490,-7.699998,6.6,10.7,12.12,8.45,976.4,6.9,MuyAlta
97550,-4.299998,6.200002,10.3,12.12,9.51,976.6,6.7,MuyAlta
97780,1.400002,7.800003,7.2,12.12,9.14,977,6.7,Moderada
98170,4.700002,11.600003,12.7,12.12,7.82,979.6,6,MuyAlta
98440,3.400002,12.9,12.7,12.9,8.09,983.3,6,Moderada
98750,3.000001,10.800001,11.1,12.12,6.91,986.1,6.2,Moderada
99170,9.500002,6.000001,8.9,10.81,7.2,989.3,6.3,Moderada
99710,11.6,5.2,11.9,10,6.26,994.7,6,Moderada
99940,1.2,7.5,8.8,9.09,6.87,998.2,5.7,Moderada
99660,-8.9,11.700003,12.2,10,6.03,997.1,6,Moderada
99300,-5.1,12.5,17.2,6.67,5.85,992.7,6.1,Moderada
99520,3.000001,7,7.3,8.33,6.93,994.3,6.6,Moderada
99790,1.300003,3.500001,7.3,9.09,6.78,997,6.7,Moderada
99780,-0.299998,3.700001,5.3,10,7.06,997.4,6.5,Moderada
99610,-8.499998,6,9.8,8.33,6.8,997.2,6.5,Moderada
99220,-8.3,11.7,14.3,9.09,6.28,993.7,6.2,Moderada
99020,-4.899999,10.400002,13.8,8.33,6.36,990,6.9,Moderada
98890,1.3,6.800002,8.6,10,7.24,988.7,6.5,MuyAlta
98730,2.800002,3.200001,6,14.81,10.52,987.1,6.5,MuyAlta
98310,6.1,-3.899998,4.3,16,9.44,983.2,6.1,MuyAlta
98700,10.8,3.700001,10.8,11.43,8.16,983.8,6.2,MuyAlta
99260,-2.9,12.3,12.1,12.9,7.99,991.3,6.4,MuyAlta
98480,-22.099997,8.500002,17.4,12.9,8.15,989.1,6.9,MuyAlta
97420,-14.5,12.200002,21.6,10,7.75,975.6,7.3,MuyAlta
96830,-2.2,12.5,17.4,12.12,8.88,966.3,7.8,MuyAlta
96940,-8.999998,8.900002,14,13.79,9.48,969.7,7.1,MuyAlta
96790,-4.899999,16.000002,13.7,12.9,8.62,969.1,7.3,MuyAlta
97080,2.000001,14.400002,19.4,13.79,8.46,966.9,6.7,MuyAlta
97680,7.1,12.300001,15.3,13.79,8.82,974.4,6.5,MuyAlta
98350,8.9,6.000001,10.4,13.79,9.65,979.9,6.1,MuyAlta
98960,9.300001,3.000001,6.6,13.79,8.84,987.2,6.7,Moderada
99390,7.700002,0.200003,7.2,10.81,8.2,992.1,5.7,Moderada
99660,7.6,-1.199998,8,12.9,7.71,995.4,4.5,Moderada
99940,8.800001,-3.699997,10.5,10,8.27,997.7,5,Moderada
100280,10.200002,-4.999999,12.1,12.12,7.06,1001.2,5.4,Moderada
100740,10.200002,-2.699997,11.9,11.43,6.21,1005.6,5.3,Moderada
101080,11.000002,-3.2,10.6,10,6.47,1009.4,5.2,Moderada
101490,10.400002,-5.1,11.9,10.81,6.77,1012.6,5.4,Moderada
101900,9.2,-4.6,12.2,12.12,6.51,1016.9,5.9,Moderada
102090,5.5,-0.9,7.8,11.43,7.29,1019.8,5.4,Media
102130,4.1,2.9,6.7,10,6.64,1020.9,5.5,Media
102080,0.100002,5.400002,7.6,10,6.63,1020.1,5.5,Media
101750,-4.299998,9.9,9,12.12,6.84,1017.8,5.4,Moderada
101240,-8.9,10.5,12,12.12,7.16,1013.6,5.3,MuyAlta
100950,-6.999999,9.3,13.3,13.79,7.22,1010.1,6.1,Moderada
101020,-3.199998,3.700001,10.8,14.81,7.49,1009.6,6,Moderada
101130,-3.5,0.6,11.3,12.9,6.94,1009,6.3,Moderada
101110,0.7,-0.6,6.3,12.9,7.9,1010.5,4.6,Moderada
100900,1,-1.199997,5.4,12.9,7.88,1009.6,4.9,Moderada
100460,-4.199997,3.4,6.8,12.12,8.74,1004.3,5.6,Moderada
99870,-10.5,8.700002,11.1,10.81,7.07,1000.6,5,Moderada
99180,-13.899999,8.800001,17.3,7.69,6.35,994.7,5.2,MuyAlta
98820,-7,10.200002,12,12.12,8.29,990.2,6.3,MuyAlta
98720,-2.099998,11.4,12.2,17.39,10.51,987.1,6.5,MuyAlta
98700,0.300002,12.200002,12.3,16,9.67,986.8,6.2,MuyAlta
98490,-11.899999,10.6,12.7,10.81,8.64,986.2,5.9,MuyAlta
97460,-8.199999,15.400002,18.2,10,7.85,974.3,6.6,MuyAlta
98300,10.600001,17.799999,18.6,10.81,8.15,980,5.9,MuyAlta
98940,5.300002,14.2,14.9,11.43,7.38,986.2,6,MuyAlta
99210,1.700001,11.3,10.1,11.43,7.65,990.5,4.8,MuyAlta
99420,3,10.3,10.8,12.12,7.98,993.6,5.1,MuyAlta
99640,4.600001,5.3,9.1,11.43,7.52,995.8,4.9,Moderada
100130,8.500002,3.7,11.5,12.12,7.54,998.5,5.1,Moderada
100520,8.3,4.000001,13.5,12.12,7.74,1003.9,4,MuyAlta
101180,5.1,7.7,10.2,12.12,8.44,1009.9,5.2,MuyAlta
101450,-1.3,5.800002,7.5,12.12,8.24,1013.8,5.3,MuyAlta
101190,-16.399998,5.300002,13.1,12.9,7.87,1012.9,5.4,MuyAlta
100230,-21.499998,4,20.9,11.43,6.49,1006.4,5.6,MuyAlta
99770,-5.9,12.000002,11.8,10.81,8.28,997.7,6.4,MuyAlta
100240,0.3,18.1,12.9,11.43,7.62,1001.9,6.9,MuyAlta
100780,1.8,18.200001,17.8,11.43,7.95,1006.6,5,MuyAlta
101220,-0.9,11,12.5,14.81,9.77,1011.1,6.7,MuyAlta
101050,-8.599997,1.4,9.4,14.81,9.42,1011.3,6.4,MuyAlta
100510,-4.199998,-1.599998,3.6,13.79,9.28,1008.7,5.8,Moderada
101030,7.5,1.200001,9.7,12.9,7.92,1008.1,5.8,Moderada
101620,2.900002,4.4,6.4,11.43,6.97,1015.3,3.8,Moderada
101690,-7.899999,-0.499998,4,10,7.93,1017.8,4.3,Moderada
100940,-16.6,-6.999999,14.5,10,6.6,1012.6,5.9,Moderada
99670,-19.4,-4.399999,17.5,7.14,6.21,1000.7,6.4,MuyAlta
99240,-10.399997,10.100003,13.2,8.33,6.66,993.8,6.9,Moderada
99500,-3.399998,10.7,10.9,8.33,6.4,995.3,7,Moderada
99190,-12.2,-1.4,9.1,8.33,7.47,995.2,6.6,MuyAlta
98590,-13.6,6.5,13.1,12.12,7.75,988.4,7,MuyAlta
99060,-3.2,17.200001,18,8.33,7.12,988.8,6.5,MuyAlta
99900,-1.1,16.200001,16.5,10.81,7.83,998,6.5,MuyAlta
100210,-8.3,3.9,12.9,13.79,7.92,1002.9,6.6,Moderada
99270,-13.599998,-2.7,12.5,11.43,7.67,995.2,6.6,Moderada
98580,-7.499999,3.700003,11.8,10,7.29,988.8,7,MuyAlta
98680,2.200001,9.700002,11.8,11.43,8.07,982.6,6,MuyAlta
99390,11.300001,10.700002,13.9,11.43,8.07,988.7,5.9,MuyAlta
100060,6,8.500002,14.3,10,7.36,998.1,5.5,Moderada
100060,-5.4,8.000003,11.3,10,6.85,1000.3,5.7,Moderada
99590,-10.7,8.600001,9.9,10.81,6.04,998.2,5.6,Moderada
99270,-7.499999,9.8,14.3,6.67,6.04,994.3,5.9,Moderada
99370,6.600001,9.3,9.6,8.33,6.08,993.5,5.7,Moderada
99720,4.1,7.6,8.7,9.09,6.29,995.9,6.3,Moderada
99780,0.300003,2.4,7.2,9.09,6.57,997.4,5.9,Media
100140,5.100001,2.300002,6.2,10,6.48,999.5,6.1,Media
100430,7.800002,4.2,9.3,9.09,6.69,1002.7,6.3,Media
100740,7.500003,5.1,10.4,9.09,5.67,1006.3,6.1,Moderada
100770,-0.7,3.400002,5.1,9.09,6.44,1007.6,5.5,Media
100290,-10.999998,-2.9,9.5,9.09,6.73,1005,5.3,Media
99690,-11.5,-12.699997,10.3,10,6.39,1000.9,5.6,Media
99700,-4.899997,-13.7,12.6,5.88,5.25,999.8,5.7,Moderada
100200,-0.199998,-13,11.9,9.09,6.42,1002.1,5.4,Moderada
100450,1.400002,-10,10,10,6.67,1004.1,5.3,Moderada
100530,3.900002,-6.799998,6.9,10,7.26,1005.4,5.2,Media
100590,4.000003,-5.3,5.8,10.81,6.36,1005.1,4.6,Media
100390,5.2,-4.9,8.5,10,7.11,1004.1,5.1,Media
100090,5.800002,-2.8,8.3,10.81,5.95,1000.8,3.8,Media
99610,3.900002,1.800002,4.7,12.12,7.08,996.3,4,Media
98990,-2.3,6.100001,6.1,12.12,7.67,990.4,3.2,Media
98490,-4.199998,6.8,8.5,11.43,5.7,986.3,4.3,Media
98400,-5.699998,7.8,11.9,10.81,5.92,985.3,4.3,Moderada
98590,-5.999997,7.800002,9.7,10,6.03,986.9,5.2,Moderada
98820,-6.599998,7.400002,10.2,12.9,6.9,988.8,5.1,Moderada
98880,-5.199998,7.2,9.7,12.12,7.63,989.5,5.2,Moderada
98900,-1.099998,5.500003,7.8,12.12,7.96,988.8,4.6,Moderada
98900,3.400002,3.900002,6.8,14.81,7.55,989.3,4.5,Moderada
99170,0.8,7.2,5.4,11.43,7.99,991,4.6,Moderada
99240,-10.5,11.2,14.6,10,6.22,994.1,5.4,Moderada
98930,-11.199999,9.500002,21.4,7.69,6,990.7,6.4,MuyAlta
99080,-2.799999,7.4,13,10.81,7.84,989.4,5.9,MuyAlta
98940,-4.499999,0.8,6.4,10.81,8.39,991,3.7,MuyAlta
98550,2.000003,3.7,21,12.12,8.58,982.7,7.4,MuyAlta
99820,8.900002,9.9,13.5,13.79,8.88,994.2,4.6,MuyAlta
100640,2.900002,11.000002,13.7,12.9,8.56,1005.6,3.5,MuyAlta
101340,0.7,9.3,12.4,13.79,8.6,1011.2,6,MuyAlta
101760,1.2,7,8.2,11.43,7.89,1016.7,5.2,MuyAlta
102220,-0.2,3.2,7.1,12.12,8.14,1020.8,4.8,Moderada
102130,-8.1,3.900002,4.1,11.43,8.56,1022,5.3,Moderada
101500,-12.899997,4.9,12.1,11.43,6.97,1018,5.9,Moderada
100430,-24.399998,2.800002,18.4,7.14,6.37,1009.8,6,MuyAlta
99520,-20.199997,10,23.2,10.81,7.91,1000.6,5.8,MuyAlta
99150,-18.899998,11.900002,22.4,12.9,9.52,994.8,6.6,MuyAlta
99010,-11.099998,13.600001,18.8,13.79,8.87,991.8,6.8,MuyAlta
99420,-6.699998,16.300001,15.7,12.9,8.76,994.9,7,MuyAlta
99270,-10.1,8.200002,13.8,13.79,8.6,994.7,6.7,MuyAlta
99130,-1.899998,12.3,18.3,10,7.37,988.9,7.4,MuyAlta
99960,0.700002,8.400003,12.2,11.43,7.93,998.5,6.3,MuyAlta
100070,-6.699998,6.700002,8.7,12.9,8.03,1001.9,6.3,Moderada
99970,-9.199999,4,9.7,12.12,7.44,1001.5,6.5,Moderada
99280,-13.299998,-0.999998,12.9,10,6.99,996.3,6,Moderada
98390,-6.999999,8,10.2,10.81,6.71,986.2,6.2,Moderada
98540,-1.2,18.100002,20.5,8.33,6.38,984.8,6.5,MuyAlta
99000,-0.1,19.300001,18.1,12.12,8.32,988.9,6,MuyAlta
99570,3.9,14.8,13.5,10,7.24,994.4,6.3,Moderada
99820,-7.8,8.4,10.1,10,7.22,998,6,Moderada
99050,-20.499998,9,18,10,5.94,993.8,6.3,MuyAlta
98160,-17.699999,8.800001,22.9,9.09,7.17,984.3,6.3,MuyAlta
97900,-12.099998,13.2,14.2,12.12,8.52,981.1,7,MuyAlta
97890,-5.399999,14.6,19.2,12.12,8.19,979.4,5.5,MuyAlta
99660,8.1,6.000001,12.8,?,?,994,5.7,MuyAlta
100380,2.8,7.100001,11,11.43,7.69,1002.4,4.4,MuyAlta
100810,-1.6,7.6,7.9,10.81,8.16,1007.7,5.2,Moderada
100830,-7.7,7.600001,9.8,10.81,7.75,1008.8,5.3,Moderada
100390,-17.1,6.000001,13.3,11.43,6.81,1006.7,5.6,MuyAlta
99860,-16.599998,10.200002,21.7,8.33,6.48,1000.5,6.5,MuyAlta
100260,-1.6,11.100001,13,11.43,8.75,1004.8,6.4,MuyAlta
100600,-4,-2.9,6.7,11.43,9.08,1007.1,6,Moderada
100550,-4.999997,-2.7,7.2,11.43,7.99,1006.3,5.5,Moderada
100590,-4.399999,-0.099998,5,11.43,8.07,1006.7,6,Moderada
100560,-5.1,-0.699998,6.9,10,7.48,1006.6,6,Moderada
100650,-5.099998,-2.1,5.3,10.81,7.76,1007.5,5.6,Moderada
100190,-11.699999,-5.799998,11.5,10.81,6.89,1004.2,5.7,Moderada
99740,-14.799998,-4.099998,10.6,10,5.92,1000,6.1,Moderada
99180,-16.099998,-7,17.1,6.25,5.71,995.3,6.2,Moderada
98850,-14.099998,-5.899999,13.9,8.33,5.64,992.3,6.4,Moderada
98890,-10.4,-1.899998,12.1,9.09,6.51,990.5,6.4,Moderada
98930,-9.299998,1.900002,7.1,12.9,7.3,989.9,5.3,Moderada
98650,-7.1,1.900002,8.2,11.43,7.66,988.3,6.1,Moderada
98340,-5,-0.2,7.6,11.43,8.08,985.1,6.1,Moderada
98040,-4.499999,1.800002,7.4,11.43,7.12,981.3,5.5,Moderada
97930,-2.899997,3.600002,2.3,12.12,7.45,980.3,5.2,Moderada
97990,-4.799998,5.100001,8.3,11.43,7.74,980.5,6.2,Moderada
98050,-4.699998,4.800002,5.5,11.43,7.35,981.4,6,Moderada
98100,-6.499999,4.100001,7.6,11.43,7.51,982.1,6,Media
98280,-9.599998,1.100002,7.1,10.81,6.78,983.4,6.4,Media
98090,-7.2,1.300002,6.2,10,6.75,983.1,5.7,Moderada
98040,-6.2,-0.799998,10.5,10.81,6.34,980.9,5.9,Media
98150,-1.699998,-1.399998,3.3,10,7.02,981.2,5.3,Media
98320,2.300002,-3.599998,2.8,10.81,7.11,983.1,5.5,Media
98690,8.2,-1.9,2,10,7.37,985.9,5.6,Moderada
99110,11.8,0.100002,5.5,10.81,8.11,988.8,5.1,Moderada
99460,10.400002,0.4,13.3,9.09,6.76,992,4.5,Moderada
99480,2.500001,2.400002,6.1,8.33,6.9,994.3,4.5,Moderada
99160,-10.599997,2.200003,8.8,12.12,7.06,993.7,4.6,Media
98590,-18.999998,-1.6,13.5,7.69,5.11,990.1,5.2,Moderada
98180,-17.299999,-1.699998,17.6,7.14,5.47,985.4,5.5,MuyAlta
98000,-13.799998,1.7,14.7,10.81,7.57,982.3,6.4,MuyAlta
98020,-14.1,4.800002,13.5,13.79,8.35,982.9,6.4,MuyAlta
97900,-13.699999,1.300002,14.9,12.9,7.29,982.1,6.2,MuyAlta
97780,-9.3,2.500001,17.6,9.09,6.83,980.1,5.2,Moderada
97960,-5.799998,10.2,12.4,9.09,7.05,980.8,6,Moderada
98130,-7.399999,8.900002,16.9,9.09,6.88,982.8,5.7,Moderada
98020,-4.699998,8.800001,10.5,10,6.67,982.2,4.9,Moderada
98060,-4.299998,8.900002,11.7,9.09,6.53,980.9,5.7,Moderada
98120,1.8,12.1,13.2,8.33,5.74,979.6,5.3,Moderada
98510,2.400002,13.300001,13.9,6.25,5.84,983.1,5.6,Moderada
98530,-7.999999,13.100001,13.8,7.69,5.59,985.9,5.4,Moderada
98540,-9.499998,9.900003,15.2,8.33,6.4,986.7,5.7,MuyAlta
98460,-13.099998,6.800002,13.7,9.09,6.83,986.8,6.4,MuyAlta
98450,-12.9,0.8,15.1,10,7.22,986.9,6.6,MuyAlta
98340,-13.1,-2.2,13.5,16,7.68,985.2,6.1,Moderada
98260,-12.4,-4.6,12.3,9.09,6.98,984.9,6,Moderada
98190,-10.399999,-6.4,11.4,10.81,7.77,984.1,6.3,Moderada
98390,-11.599998,-3.199998,9.8,10.81,7.44,984.9,5.7,Moderada
98470,-9.699999,-4.999997,9.2,10,7.67,986.9,6,Moderada
98510,-8.6,-6.399999,10.8,9.09,6.54,987.4,5.6,Moderada
98600,-7.799998,-6.899999,9.4,9.09,6.84,988.1,6,Moderada
98870,-5.5,-6.599997,6.8,10,6.88,989.9,5.7,Media
99130,-1.899998,-5.899999,6.3,9.09,6.7,991.8,5.9,Moderada
99500,2.800002,-3.6,4,9.09,7.27,994.5,5.6,Media
99820,2.300002,-0.5,2.6,10.81,7.83,997.1,6.3,Media
100040,3.500001,1.5,3.1,10,7.54,998.8,5.6,Media
100300,8.5,5.3,9.7,9.09,6.69,1000.9,3.6,Moderada
100660,9.8,6.7,13,10,6.26,1003.9,4.5,Moderada
100980,10.3,5.700002,12.4,10.81,6.55,1006.8,4.1,Moderada
101520,12.7,-0.1,13.5,6.25,5.59,1011.4,5.2,Moderada
102090,11.000002,0.8,13.2,10,6.84,1018.9,5.4,Media
102520,5.7,1.7,7.5,10,6.2,1024.3,5.1,Media
102780,-0.799997,3.400002,4.3,10,6.41,1027.2,4.9,Media
102600,-9.599997,3.9,7.5,8.33,5.78,1027.4,5.3,Media
102240,-12.999998,4.000001,13.5,4.55,4.55,1024.7,4.5,Moderada
101960,-11,7.8,14.2,9.09,6.07,1021.8,6.2,Moderada
101710,-10.899999,8.2,12.2,8.33,6.15,1019.2,6.4,Moderada
101320,-12.199999,6.100001,13.5,9.09,6.06,1015.3,6.6,Moderada
100920,-10.499998,5.9,11.8,12.9,7.09,1011.7,6.5,MuyAlta
100620,-10.999998,3.800002,8.9,12.12,8.12,1008.5,6.6,MuyAlta
100290,-9.599998,5.9,11,13.79,8.3,1005,6.7,Moderada
100190,-6.099998,4.800002,8.5,13.79,8.16,1002.5,6.3,Moderada
100220,-3.9,5.6,7.6,12.9,8.64,1002.5,6.3,Moderada
100150,-8.7,4.000001,7.4,12.12,7.66,1001.9,6.3,Moderada
99920,-8.5,7.300002,9.9,11.43,6.92,1000.7,6.8,Moderada
100060,-2.699998,7.000001,7.9,10,6.61,1000.4,6.6,Media
100060,-4.699998,2.800002,6,10.81,6.4,1001.2,6.2,Media
99910,-6.5,-0.599998,6.5,9.09,6.76,1000.8,6.2,Media
99700,-8.1,-0.999998,6.9,10,6.6,997.6,6.2,Media
99530,-8.499998,-1.299999,8.6,8.33,6.18,997.3,6.8,Moderada
99360,-7.899999,1.100003,8.5,9.09,6.68,995.6,6.8,Moderada
99470,-7.899999,4.700003,12.3,8.33,5.63,993.9,6.4,Media
99660,-4.4,7.500001,10.2,10,5.9,997.6,7,Moderada
100010,0.7,7.700003,10.6,10,5.85,998.5,6.4,Media
100390,2.7,7.500001,8.9,9.09,5.53,1003.6,5.5,Media
100340,-9,7.200002,11,9.09,5.92,1004.2,5.5,Moderada
99530,-18.799999,7.8,18,5.88,5.2,999.2,5.8,MuyAlta
98720,-17.9,6.400003,22.2,10,7.48,990.1,5.5,MuyAlta
98380,-12.199999,6.600001,10.8,10,6.97,986.1,6.7,MuyAlta
98580,-7.499999,3.200001,9.3,10,7.52,987.8,6.4,MuyAlta
99010,-4.8,-1.399998,9.3,10,9.24,991.4,6.6,MuyAlta
99760,1.5,-2.3,6.6,13.79,8.89,997.6,6.4,MuyAlta
100440,3.400002,-1.599997,2.2,12.9,8.73,1003.2,6.3,Moderada
101010,5.100003,0.300002,1.5,10,8.01,1008.7,6,Moderada
101420,6.300002,0.800002,3.9,11.43,8.48,1012.6,6.5,Moderada
101580,2.3,2.9,4.7,10.81,7.13,1014.6,5.5,Moderada
101170,-2.099998,7.000001,7,10,7.2,1012.5,4.7,Media
100790,-2.499999,8.5,9.8,10,5.84,1008.8,3.2,Media
100550,2.1,8.500002,8.2,9.09,5.22,1005.7,5.3,Media
100200,-0.799997,5.4,6.7,6.25,5.57,1002.9,5,Media
99780,2.8,1.3,2.1,6.25,5.57,998.8,4,Baja
99970,6.900002,-3.499999,7,7.14,5.55,998.8,4.8,Media
100260,12.900002,-2.799999,11.3,9.09,5.51,1001.6,5.2,Moderada
100780,10.600001,-3.6,12.7,10,6.02,1005.5,4.9,Moderada
101260,11.700002,-1.099998,11.5,6.67,5.95,1010.6,5.8,Moderada
101770,6.000001,5.000001,9.5,11.43,6.12,1016.1,5.7,Moderada
101820,2.8,12.300001,12.2,9.09,5.95,1016.9,6,Moderada
101840,4.800002,15.800001,13.1,8.33,5.86,1016.6,6.9,Moderada
101800,5.000001,14.2,12.5,7.14,6.06,1016.7,6.7,Moderada
101870,4.4,13.800001,14.9,9.09,6.4,1017,6.7,MuyAlta
101980,5.200003,13.500002,15.7,12.12,7.25,1018.5,6.8,MuyAlta
102210,3.9,12.9,15.6,11.43,7.15,1020.1,6.9,MuyAlta
102300,3.900002,13.500002,13.3,12.9,7.7,1021.6,7,Moderada
102480,3.1,11.800003,11.2,12.12,7.2,1024,6.7,MuyAlta
102670,1.700003,10.900002,11.1,11.43,7.45,1026.2,6.3,Moderada
102670,-0.6,9.100001,9.8,12.12,7.37,1026.7,6.6,Moderada
102670,-4.2,7.7,7.8,11.43,7.36,1026.8,6.4,Moderada
102660,-7.199998,4.7,6.7,11.43,7.72,1027.3,6.6,Moderada
102460,-11.999998,1.5,9.1,10.81,7.79,1026.2,4.8,Moderada
102020,-11.1,1.200001,9.9,12.9,7.25,1022.5,6.1,Moderada
101730,-11.9,2.1,8.1,11.43,7.52,1018.8,6.6,Moderada
101380,-5.799997,5.2,9.5,12.9,7.29,1015,7,Moderada
101360,-1.8,8.800001,9.1,12.12,7.35,1012.8,6.3,Media
101270,0.500002,8.500003,8.2,12.9,7.16,1012.7,6.5,Media
101300,2.3,6.600001,5.9,10.81,7.34,1013.1,6.3,Media
101510,4.7,3.8,6.6,10.81,6.11,1014.2,5.8,Media
101730,4.8,3,5.6,10.81,6.75,1016.4,6.4,Media
101810,4.1,2.9,4.9,10.81,5.95,1017.5,5.9,Media
101930,0.000003,1.400002,3.7,10,6.91,1018.8,5.7,Media
101840,-1.1,3.3,2.7,9.09,6.99,1019,5.5,Media
101750,-5.2,0.300002,3.2,10,7.43,1018.8,6,Media
101480,-8.6,-1.199998,10.2,9.09,6.62,1016.6,5.5,Media
101230,-11.099998,-4.499999,10.6,10,5.24,1014.4,5.9,Media
100880,-11.099998,-6.2,11.6,5.56,4.95,1011.2,5.9,Media
100570,-8.9,-5,10.7,5.88,4.93,1007.3,6.1,Media
100320,-4.399999,-1.4,10,6.25,5.13,1003.6,6.6,Media
100270,0.500002,5.600003,5.5,9.09,6.06,1002,6.4,Media
100150,-0.6,10.900003,7.7,10,5.68,1000.4,5.7,Media
99820,-1.8,10.3,13.1,5.56,5.37,998.1,6,Media
99700,5.400003,5.4,6.8,6.67,5.94,996.9,6.4,Media
99900,8.400002,5.4,9.3,7.69,5.72,997.4,6.1,Media
100370,7.1,9,10.3,8.33,5.32,1001.8,6.1,Moderada
100900,5.4,9.5,11,10,6.36,1007.2,6.4,Moderada
101310,4.8,10.400002,10.5,10,6.58,1011.3,6.5,Moderada
101610,3.9,8.900002,9.4,12.9,7.9,1015.1,6.2,Moderada
101750,-0.9,6.500003,9,11.43,7.07,1017.1,5.9,Moderada
101430,-9.299998,-1.099998,6.8,12.12,7.78,1016.1,6.3,Moderada
100650,-10.799998,-3.799999,13.3,10.81,6.25,1010.1,5.6,Moderada
99890,-6.599998,4.800002,7.7,7.69,6.38,998.4,6.9,Moderada
99640,0,8.700002,15.6,7.69,6.35,995.8,7.3,Moderada
99980,8.000002,1.800002,10.8,8.33,6.68,998.2,5.3,Moderada
100390,9.900002,-4.099997,10.8,10,6.35,1002.3,6.1,Moderada
100950,9.900002,1.700003,11.6,10,5.88,1007,5.7,Media
101410,2.100002,8.900003,10.2,8.33,5.53,1012,5.4,Media
101380,-0.7,11.1,10.2,10,5.54,1013.5,6.1,Media
101410,1.1,9.5,7.5,10.81,5.94,1014.2,6.7,Media
101340,-2,10,11.3,6.67,5.33,1013.6,6.5,Media
101220,-3.199998,10.000002,11,7.69,5.75,1013,6.7,Moderada
101040,-4.599997,9.8,9.5,7.69,5.99,1011,6.8,Moderada
100860,-3.3,11.8,12.3,10.81,6.74,1009.2,6.5,Moderada
100750,-1.599998,10.800001,10.9,11.43,6.4,1007.1,6.5,Moderada
100930,0.8,6.700002,6.8,10,7.34,1008.1,6.5,Moderada
100940,0.9,5.400003,6.7,10.81,7.03,1008.9,6.7,Media
100850,-0.399997,6,7.5,13.79,7.49,1008.7,6.3,Moderada
100620,-5.2,6.1,8.2,12.9,7.12,1006.5,6.2,Moderada
100210,-9.599998,7.700003,9.7,12.12,6.59,1004.6,6,Moderada
99840,-11.399999,8.5,12.8,6.25,5.71,1001.2,6.5,Moderada
